iter	Passed	Remaining
1048	6269	11660
1049	6275	11654
1050	6282	11650
1051	6288	11644
1052	6295	11639
1053	6301	11633
1054	6307	11627
1055	6312	11621
1056	6318	11615
1057	6324	11609
1058	6330	11603
1059	6336	11596
1060	6341	11590
1061	6347	11583
1062	6353	11576
1063	6359	11570
1064	6364	11564
1065	6370	11557
1066	6376	11551
1067	6382	11546
1068	6388	11539
1069	6394	11534
1070	6400	11528
1071	6406	11521
1072	6412	11515
1073	6418	11509
1074	6424	11503
1075	6430	11497
1076	6435	11490
1077	6441	11484
1078	6447	11478
1079	6452	11471
1080	6458	11465
1081	6464	11459
1082	6470	11453
1083	6476	11446
1084	6481	11440
1085	6487	11433
1086	6493	11427
1087	6498	11420
1088	6504	11414
1089	6511	11409
1090	6517	11404
1091	6524	11399
1092	6531	11394
1093	6537	11390
1094	6544	11385
1095	6550	11380
1096	6557	11375
1097	6564	11371
1098	6570	11366
1099	6577	11360
1100	6583	11355
1101	6590	11350
1102	6596	11344
1103	6602	11339
1104	6608	11332
1105	6614	11327
1106	6620	11321
1107	6626	11314
1108	6632	11309
1109	6638	11303
1110	6644	11297
1111	6650	11290
1112	6655	11284
1113	6661	11278
1114	6667	11271
1115	6673	11265
1116	6679	11259
1117	6684	11252
1118	6690	11246
1119	6696	11240
1120	6702	11234
1121	6708	11228
1122	6713	11221
1123	6719	11215
1124	6725	11209
1125	6731	11202
1126	6736	11196
1127	6742	11190
1128	6748	11183
1129	6754	11177
1130	6760	11171
1131	6765	11164
1132	6771	11158
1133	6777	11152
1134	6782	11145
1135	6789	11139
1136	6794	11133
1137	6800	11127
1138	6807	11123
1139	6813	11117
1140	6820	11111
1141	6826	11105
1142	6831	11099
1143	6837	11093
1144	6843	11086
1145	6848	11080
1146	6855	11074
1147	6861	11068
1148	6866	11062
1149	6873	11056
1150	6878	11050
1151	6884	11043
1152	6890	11037
1153	6895	11031
1154	6901	11025
1155	6907	11019
1156	6914	11013
1157	6919	11006
1158	6925	11001
1159	6931	10995
1160	6937	10988
1161	6943	10982
1162	6949	10976
1163	6954	10969
1164	6961	10964
1165	6966	10958
1166	6972	10951
1167	6978	10945
1168	6984	10939
1169	6989	10933
1170	6995	10926
1171	7001	10920
1172	7007	10914
1173	7013	10908
1174	7019	10902
1175	7025	10896
1176	7031	10890
1177	7036	10883
1178	7042	10877
1179	7048	10871
1180	7053	10864
1181	7059	10858
1182	7065	10852
1183	7071	10845
1184	7076	10839
1185	7083	10833
1186	7088	10827
1187	7094	10821
1188	7100	10815
1189	7106	10809
1190	7112	10803
1191	7118	10797
1192	7125	10792
1193	7132	10788
1194	7139	10783
1195	7145	10777
1196	7151	10771
1197	7157	10765
1198	7163	10760
1199	7169	10754
1200	7175	10748
1201	7181	10742
1202	7187	10736
1203	7193	10731
1204	7199	10724
1205	7205	10718
1206	7211	10712
1207	7217	10706
1208	7223	10700
1209	7229	10695
1210	7235	10689
1211	7241	10683
1212	7247	10677
1213	7253	10671
1214	7259	10664
1215	7265	10659
1216	7271	10653
1217	7277	10646
1218	7283	10640
1219	7289	10634
1220	7294	10628
1221	7300	10622
1222	7306	10615
1223	7312	10610
1224	7318	10603
1225	7324	10597
1226	7331	10594
1227	7337	10588
1228	7344	10582
1229	7350	10576
1230	7355	10570
1231	7362	10565
1232	7368	10559
1233	7374	10553
1234	7380	10547
1235	7386	10541
1236	7391	10534
1237	7397	10528
1238	7403	10522
1239	7409	10516
1240	7415	10510
1241	7421	10504
1242	7427	10498
1243	7433	10492
1244	7438	10486
1245	7444	10479
1246	7450	10473
1247	7456	10467
1248	7462	10461
1249	7467	10454
1250	7473	10448
1251	7479	10442
1252	7485	10436
1253	7491	10430
1254	7497	10424
1255	7503	10418
1256	7508	10411
1257	7514	10405
1258	7520	10399
1259	7526	10393
1260	7532	10387
1261	7538	10381
1262	7543	10374
1263	7550	10369
1264	7555	10363
1265	7562	10357
1266	7568	10351
1267	7574	10345
1268	7580	10339
1269	7586	10333
1270	7591	10327
1271	7598	10321
1272	7603	10315
1273	7610	10310
1274	7616	10304
1275	7622	10298
1276	7627	10291
1277	7633	10285
1278	7639	10279
1279	7645	10273
1280	7651	10267
1281	7657	10262
1282	7663	10255
1283	7669	10249
1284	7675	10243
1285	7681	10237
1286	7687	10231
1287	7693	10225
1288	7698	10218
1289	7704	10213
1290	7710	10206
1291	7715	10200
1292	7722	10194
1293	7728	10188
1294	7734	10182
1295	7740	10176
1296	7746	10170
1297	7752	10165
1298	7758	10159
1299	7764	10153
1300	7770	10147
1301	7775	10140
1302	7781	10134
1303	7787	10128
1304	7793	10122
1305	7799	10116
1306	7805	10110
1307	7810	10104
1308	7816	10097
1309	7822	10091
1310	7828	10086
1311	7835	10080
1312	7841	10075
1313	7847	10069
1314	7853	10063
1315	7859	10057
1316	7865	10051
1317	7871	10045
1318	7876	10038
1319	7882	10032
1320	7888	10026
1321	7894	10020
1322	7900	10014
1323	7906	10008
1324	7912	10002
1325	7918	9996
1326	7923	9990
1327	7929	9983
1328	7935	9977
1329	7941	9971
1330	7947	9965
1331	7953	9959
1332	7959	9953
1333	7965	9947
1334	7971	9941
1335	7976	9935
1336	7982	9929
1337	7988	9922
1338	7994	9916
1339	7999	9910
1340	8005	9904
1341	8011	9898
1342	8017	9892
1343	8023	9886
1344	8029	9879
1345	8035	9873
1346	8040	9867
1347	8047	9861
1348	8053	9856
1349	8058	9849
1350	8064	9843
1351	8070	9837
1352	8076	9831
1353	8082	9825
1354	8088	9819
1355	8094	9813
1356	8100	9807
1357	8106	9801
1358	8111	9794
1359	8117	9788
1360	8123	9782
1361	8129	9776
1362	8135	9770
1363	8141	9764
1364	8146	9758
1365	8152	9751
1366	8158	9745
1367	8163	9739
1368	8169	9733
1369	8176	9727
1370	8182	9722
